Run Name,Run ID,State,Commit,Logic,Eval Return,Retrieval Enable,Save Warmup,Warmup Steps,Calculated Warmup Steps,Dynamic Warmup Delay Steps,Dynamic Warmup Target Steps,Min Warmup Steps,Batch Size Reduction,Z Score Threshold,Value Signal,Score Combination,Additive Z Score Threshold,Hash Bits,Retrieval Target,Anchor Weight,Seed,Created At
CrazyClimber_eoppau7f_2000_O,eoppau7f,running,6fb8dc9,num_valid_anchors,N/A,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,value_diff,multiply,4,10,1,0.0625,2000,2026-09-20T06:17:58Z
BankHeist_qtnmt54d_9998_X,qtnmt54d,finished,949afaa,num_valid_anchors,694.5,False,N/A,N/A,N/A,3000,20000,5000,retrieved,3.5,value_diff,multiply,4,10,16,0.0625,9998,2026-09-20T06:43:27Z
Asterix_35dtaggg_6010,35dtaggg,running,501c4f0,num_valid_anchors,N/A,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,value,multiply,4,10,16,0.0625,6010,2026-09-20T07:10:45Z
ChopperCommand_f8wrqau6_710,f8wrqau6,running,1089892,num_valid_anchors,N/A,True,False,50000,50000,3000,20000,5000,retrieved,3.5,value_diff,add,4,10,16,0.0625,710,2026-09-20T07:21:32Z
BattleZone_tfke1sme_6000,tfke1sme,running,501c4f0,num_valid_anchors,N/A,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,value,multiply,4,10,16,0.0625,6000,2026-09-20T08:13:26Z
Amidar_0yzsi5xw_6020,0yzsi5xw,running,501c4f0,num_valid_anchors,N/A,True,N/A,50000,50000,3000,20000,5000,retrieved,3.5,value_diff,add,4,10,16,0.0625,6020,2026-09-20T08:23:26Z
Seaquest_xix6h720_9999,xix6h720,running,2275d46,num_valid_anchors,N/A,"[""value"", ""add""]",False,50000,50000,3000,20000,5000,retrieved,3.5,value_diff,multiply,4,10,16,0.0625,9999,2026-09-20T09:30:59Z
Frostbite_nmi7yn4w_6000_O,nmi7yn4w,finished,486129f,num_valid_anchors,2119.5,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6000,2026-09-03T05:10:47Z
Frostbite_ykunnmjg_6010_O,ykunnmjg,finished,486129f,num_valid_anchors,261.5,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6010,2026-09-03T05:11:08Z
BattleZone_co5yu3w3_2000_O,co5yu3w3,finished,486129f,num_valid_anchors,5550,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,2000,2026-09-03T05:11:55Z
Frostbite_lby3b31o_10_O,lby3b31o,finished,486129f,num_valid_anchors,2301,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,10,2026-09-03T05:56:53Z
Frostbite_b6a6mk2q_710_O,b6a6mk2q,finished,486129f,num_valid_anchors,2609,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,710,2026-09-03T06:33:25Z
BattleZone_00jmh25e_2010_O,00jmh25e,finished,486129f,num_valid_anchors,13900,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,2010,2026-09-03T07:07:06Z
UpNDown_swshjz4c_6000_O,swshjz4c,finished,486129f,num_valid_anchors,5670,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6000,2026-09-03T07:38:12Z
UpNDown_gfu9tg3g_6010_O,gfu9tg3g,finished,486129f,num_valid_anchors,7178,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6010,2026-09-03T07:39:25Z
Frostbite_pzj25g3d_3710_O,pzj25g3d,finished,486129f,num_valid_anchors,3242.5,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,3710,2026-09-03T08:36:44Z
Qbert_ox9latfb_10_O,ox9latfb,finished,486129f,num_valid_anchors,1918.75,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,10,2026-09-03T09:19:09Z
UpNDown_x7uzwomw_6020_O,x7uzwomw,finished,486129f,num_valid_anchors,3066,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6020,2026-09-03T10:12:39Z
Qbert_ocgw5bmo_6000_O,ocgw5bmo,finished,486129f,num_valid_anchors,3782.5,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6000,2026-09-03T10:16:15Z
Qbert_2gi0no2u_1_O,2gi0no2u,finished,486129f,num_valid_anchors,2818.75,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,1,2026-09-03T11:18:08Z
Qbert_7y38q8bu_3710_O,7y38q8bu,finished,486129f,num_valid_anchors,2553.75,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,3710,2026-09-03T12:10:25Z
BattleZone_cnv22oap_6000_O,cnv22oap,finished,486129f,num_valid_anchors,10950,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6000,2026-09-03T12:44:45Z
BattleZone_yrq4azxd_6010_O,yrq4azxd,finished,486129f,num_valid_anchors,5900,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6010,2026-09-03T12:45:29Z
Krull_6foystrq_2000_O,6foystrq,finished,486129f,num_valid_anchors,4851,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,2000,2026-09-03T13:19:19Z
Alien_3810f6xi_1_O,3810f6xi,finished,486129f,num_valid_anchors,1151,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,1,2026-09-03T13:57:06Z
Amidar_zl4mdqxb_1_O,zl4mdqxb,finished,486129f,num_valid_anchors,144.6,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,1,2026-09-03T14:51:15Z
BattleZone_tmr7bbn5_6020_O,tmr7bbn5,finished,486129f,num_valid_anchors,7450,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6020,2026-09-03T15:18:56Z
Alien_jkskja9j_6000_O,jkskja9j,finished,486129f,num_valid_anchors,1303.5,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6000,2026-09-03T15:19:42Z
Krull_uk1s6s8x_2010_O,uk1s6s8x,finished,486129f,num_valid_anchors,6044,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,2010,2026-09-03T16:00:44Z
Assault_e6itftuv_1_O,e6itftuv,finished,486129f,num_valid_anchors,740.75,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,1,2026-09-03T16:37:01Z
Asterix_h7aofkuv_10_O,h7aofkuv,finished,486129f,num_valid_anchors,467.5,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,10,2026-09-03T17:32:10Z
Alien_7lc9bxth_6010_O,7lc9bxth,finished,486129f,num_valid_anchors,1032,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6010,2026-09-03T17:52:24Z
Amidar_jbm316dm_6000_O,jbm316dm,finished,486129f,num_valid_anchors,211.7,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6000,2026-09-03T17:52:56Z
Asterix_toxgeo04_3710_O,toxgeo04,finished,486129f,num_valid_anchors,677.5,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,3710,2026-09-03T19:16:44Z
Boxing_zsaukhwx_10_O,zsaukhwx,finished,486129f,num_valid_anchors,74.85,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,10,2026-09-03T20:13:21Z
Amidar_rxipad36_6010_O,rxipad36,finished,486129f,num_valid_anchors,124.75,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6010,2026-09-03T20:22:34Z
Amidar_ginz9ksm_6020_O,ginz9ksm,finished,486129f,num_valid_anchors,159.3,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6020,2026-09-03T20:25:20Z
Alien_ts6fn9ut_2000_O,ts6fn9ut,finished,486129f,num_valid_anchors,641,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,2000,2026-09-03T21:18:33Z
Breakout_ix0b33ni_10_O,ix0b33ni,finished,486129f,num_valid_anchors,12.1,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,10,2026-09-03T21:55:23Z
Breakout_hkojwxtr_3710_O,hkojwxtr,finished,486129f,num_valid_anchors,15.6,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,3710,2026-09-03T22:55:26Z
Assault_piki59lv_6000_O,piki59lv,finished,486129f,num_valid_anchors,1033.7,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6000,2026-09-03T22:55:34Z
Assault_holuktxi_6010_O,holuktxi,finished,486129f,num_valid_anchors,867.85,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,6010,2026-09-03T22:58:32Z
Assault_d0c7w16z_2000_O,d0c7w16z,finished,486129f,num_valid_anchors,693.3,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,2000,2026-09-03T23:48:23Z
ChopperCommand_as286v3o_710_O,as286v3o,finished,486129f,num_valid_anchors,1360,True,,50000,50000,3000,20000,5000,retrieved,3.5,,,,11,1,N/A,710,2026-09-04T00:34:10Z
